"id","hs6"
15820160,820160
15820190,820190
15820210,820210
15820220,820220
15820231,820231
15820232,820232
15820240,820240
15820291,820291
15820299,820299
15820310,820310
15820320,820320
15820330,820330
15820340,820340
15820411,820411
15820412,820412
15820420,820420
15820510,820510
15820520,820520
15820530,820530
15820540,820540
15820551,820551
15820559,820559
15820560,820560
15820570,820570
15820580,820580
15820590,820590
15820600,820600
15820711,820711
15820712,820712
15820720,820720
15820730,820730
15820740,820740
15820750,820750
15820760,820760
15820770,820770
15820780,820780
15820790,820790
15820810,820810
15820820,820820
15820830,820830
15820840,820840
15820890,820890
15820900,820900
15821000,821000
15821110,821110
15821191,821191
15821192,821192
15821193,821193
15821194,821194
15821210,821210
15821220,821220
15821290,821290
15821300,821300
15821410,821410
15821420,821420
15821490,821490
15821510,821510
15821520,821520
15821591,821591
15821599,821599
15830110,830110
15830120,830120
15830130,830130
15830140,830140
15830150,830150
15830160,830160
15830170,830170
15830210,830210
15830220,830220
15830230,830230
15830241,830241
15830242,830242
15830249,830249
15830250,830250
15830260,830260
15830300,830300
15830400,830400
15830510,830510
15830520,830520
15830590,830590
15830610,830610
15830621,830621
15830629,830629
15830630,830630
15830710,830710
15830790,830790
15830810,830810
15830820,830820
15830890,830890
15830910,830910
15830990,830990
15831000,831000
15831110,831110
15831120,831120
15831130,831130
15831190,831190
16840110,840110
16840120,840120
16840130,840130
16840140,840140
16840211,840211
16840212,840212
16840219,840219
16840220,840220
16840290,840290
16840310,840310
16840390,840390
16840410,840410
16840420,840420
16840490,840490
16840510,840510
16840590,840590
16840611,840611
16840619,840619
16840690,840690
16840710,840710
16840721,840721
16840729,840729
16840731,840731
16840732,840732
16840733,840733
16840734,840734
16840790,840790
16840810,840810
16840820,840820
16840890,840890
16840910,840910
16840991,840991
16840999,840999
16841011,841011
16841012,841012
16841013,841013
16841090,841090
16841111,841111
16841112,841112
16841121,841121
16841122,841122
16841181,841181
16841182,841182
16841191,841191
16841199,841199
16841210,841210
16841221,841221
16841229,841229
16841231,841231
16841239,841239
16841280,841280
16841290,841290
16841311,841311
16841319,841319
16841320,841320
16841330,841330
16841340,841340
16841350,841350
16841360,841360
16841370,841370
16841381,841381
16841382,841382
16841391,841391
16841392,841392
16841410,841410
16841420,841420
16841430,841430
16841440,841440
16841451,841451
16841459,841459
16841460,841460
16841480,841480
16841490,841490
16841510,841510
16841581,841581
16841582,841582
16841583,841583
16841590,841590
16841610,841610
16841620,841620
16841630,841630
16841690,841690
16841710,841710
16841720,841720
16841780,841780
16841790,841790
16841810,841810
16841821,841821
16841822,841822
16841829,841829
16841830,841830
16841840,841840
16841850,841850
16841861,841861
16841869,841869
16841891,841891
16841899,841899
16841911,841911
16841919,841919
16841920,841920
16841931,841931
16841932,841932
16841939,841939
16841940,841940
16841950,841950
16841960,841960
16841981,841981
16841989,841989
16841990,841990
16842010,842010
16842091,842091
16842099,842099
16842111,842111
16842112,842112
16842119,842119
16842121,842121
16842122,842122
16842123,842123
16842129,842129
16842131,842131
16842139,842139
16842191,842191
16842199,842199
16842211,842211
16842219,842219
16842220,842220
16842230,842230
16842240,842240
16842290,842290
16842310,842310
16842320,842320
16842330,842330
16842381,842381
16842382,842382
16842389,842389
16842390,842390
16842410,842410
16842420,842420
16842430,842430
16842481,842481
16842489,842489
16842490,842490
16842511,842511
16842519,842519
16842520,842520
16842531,842531
16842539,842539
16842541,842541
16842542,842542
16842549,842549
16842611,842611
16842612,842612
16842619,842619
16842620,842620
16842630,842630
16842641,842641
16842649,842649
16842691,842691
16842699,842699
16842710,842710
16842720,842720
16842790,842790
16842810,842810
16842820,842820
16842831,842831
16842832,842832
16842833,842833
16842839,842839
16842840,842840
16842850,842850
16842860,842860
16842890,842890
16842911,842911
16842919,842919
16842920,842920
16842930,842930
16842940,842940
16842951,842951
16842952,842952
16842959,842959
16843010,843010
16843020,843020
16843031,843031
16843039,843039
16843041,843041
16843049,843049
16843050,843050
16843061,843061
16843062,843062
16843069,843069
16843110,843110
16843120,843120
16843131,843131
16843139,843139
16843141,843141
16843142,843142
16843143,843143
16843149,843149
16843210,843210
16843221,843221
16843229,843229
16843230,843230
16843240,843240
16843280,843280
16843290,843290
16843311,843311
16843319,843319
16843320,843320
16843330,843330
16843340,843340
16843351,843351
16843352,843352
16843353,843353
16843359,843359
16843360,843360
16843390,843390
16843410,843410
16843420,843420
16843490,843490
16843510,843510
16843590,843590
16843610,843610
16843621,843621
16843629,843629
16843680,843680
16843691,843691
16843699,843699
16843710,843710
16843780,843780
16843790,843790
16843810,843810
16843820,843820
16843830,843830
16843840,843840
16843850,843850
16843860,843860
16843880,843880
16843890,843890
16843910,843910
16843920,843920
16843930,843930
16843991,843991
16843999,843999
16844010,844010
16844090,844090
16844110,844110
16844120,844120
16844130,844130
16844140,844140
16844180,844180
16844190,844190
16844210,844210
16844220,844220
16844230,844230
16844240,844240
16844250,844250
16844311,844311
16844312,844312
16844319,844319
16844321,844321
16844329,844329
16844330,844330
16844340,844340
16844350,844350
16844360,844360
16844390,844390
16844400,844400
16844511,844511
16844512,844512
16844513,844513
16844519,844519
16844520,844520
16844530,844530
16844540,844540
16844590,844590
16844610,844610
16844621,844621
16844629,844629
16844630,844630
16844711,844711
16844712,844712
16844720,844720
16844790,844790
16844811,844811
16844819,844819
16844820,844820
16844831,844831
16844832,844832
16844833,844833
16844839,844839
16844841,844841
16844842,844842
16844849,844849
16844851,844851
16844859,844859
16844900,844900
16845011,845011
16845012,845012
16845019,845019
16845020,845020
16845090,845090
16845110,845110
16845121,845121
16845129,845129
16845130,845130
16845140,845140
16845150,845150
16845180,845180
16845190,845190
16845210,845210
16845221,845221
16845229,845229
16845230,845230
16845240,845240
16845290,845290
16845310,845310
16845320,845320
16845380,845380
16845390,845390
16845410,845410
16845420,845420
16845430,845430
16845490,845490
16845510,845510
16845521,845521
16845522,845522
16845530,845530
16845590,845590
16845610,845610
16845620,845620
16845630,845630
16845690,845690
16845710,845710
16845720,845720
16845730,845730
16845811,845811
16845819,845819
16845891,845891
16845899,845899
16845910,845910
16845921,845921
16845929,845929
16845931,845931
16845939,845939
16845940,845940
16845951,845951
16845959,845959
16845961,845961
16845969,845969
16845970,845970
16846011,846011
16846019,846019
16846021,846021
16846029,846029
16846031,846031
16846039,846039
16846040,846040
16846090,846090
16846110,846110
16846120,846120
16846130,846130
16846140,846140
16846150,846150
16846190,846190
16846210,846210
16846221,846221
16846229,846229
16846231,846231
16846239,846239
16846241,846241
16846249,846249
16846291,846291
16846299,846299
16846310,846310
16846320,846320
16846330,846330
16846390,846390
16846410,846410
16846420,846420
16846490,846490
16846510,846510
16846591,846591
16846592,846592
16846593,846593
16846594,846594
16846595,846595
16846596,846596
16846599,846599
16846610,846610
16846620,846620
16846630,846630
16846691,846691
16846692,846692
16846693,846693
16846694,846694
16846711,846711
16846719,846719
16846781,846781
16846789,846789
16846791,846791
16846792,846792
16846799,846799
16846810,846810
16846820,846820
16846880,846880
16846890,846890
16846910,846910
16846921,846921
16846929,846929
16846931,846931
16846939,846939
16847010,847010
16847021,847021
16847029,847029
16847030,847030
16847040,847040
16847050,847050
16847090,847090
16847110,847110
16847120,847120
16847191,847191
16847192,847192
16847193,847193
16847199,847199
16847210,847210
16847220,847220
16847230,847230
16847290,847290
16847310,847310
16847321,847321
16847329,847329
16847330,847330
16847340,847340
16847410,847410
16847420,847420
16847431,847431
16847432,847432
16847439,847439
16847480,847480
16847490,847490
16847510,847510
16847520,847520
16847590,847590
16847611,847611
16847619,847619
16847690,847690
16847710,847710
16847720,847720
16847730,847730
16847740,847740
16847751,847751
16847759,847759
16847780,847780
16847790,847790
16847810,847810
16847890,847890
16847910,847910
16847920,847920
16847930,847930
16847940,847940
16847981,847981
16847982,847982
16847989,847989
16847990,847990
16848010,848010
16848020,848020
16848030,848030
16848041,848041
16848049,848049
16848050,848050
16848060,848060
16848071,848071
16848079,848079
16848110,848110
16848120,848120
16848130,848130
16848140,848140
16848180,848180
16848190,848190
16848210,848210
16848220,848220
16848230,848230
16848240,848240
16848250,848250
16848280,848280
16848291,848291
16848299,848299
16848310,848310
16848320,848320
16848330,848330
16848340,848340
16848350,848350
16848360,848360
16848390,848390
16848410,848410
16848490,848490
16848510,848510
16848590,848590
16850110,850110
16850120,850120
16850131,850131
16850132,850132
16850133,850133
16850134,850134
16850140,850140
16850151,850151
16850152,850152
16850153,850153
16850161,850161
16850162,850162
16850163,850163
16850164,850164
16850211,850211
16850212,850212
16850213,850213
16850220,850220
16850230,850230
16850240,850240
16850300,850300
16850410,850410
16850421,850421
16850422,850422
16850423,850423
16850431,850431
16850432,850432
16850433,850433
16850434,850434
16850440,850440
16850450,850450
16850490,850490
16850511,850511
16850519,850519
16850520,850520
16850530,850530
16850590,850590
16850611,850611
16850612,850612
16850613,850613
16850619,850619
16850620,850620
16850690,850690
16850710,850710
16850720,850720
16850730,850730
16850740,850740
16850780,850780
16850790,850790
16850810,850810
16850820,850820
16850880,850880
16850890,850890
16850910,850910
16850920,850920
16850930,850930
16850940,850940
16850980,850980
16850990,850990
16851010,851010
16851020,851020
16851090,851090
16851110,851110
16851120,851120
16851130,851130
16851140,851140
16851150,851150
16851180,851180
16851190,851190
16851210,851210
16851220,851220
16851230,851230
16851240,851240
16851290,851290
16851310,851310
16851390,851390
16851410,851410
16851420,851420
16851430,851430
16851440,851440
16851490,851490
16851511,851511
16851519,851519
16851521,851521
16851529,851529
16851531,851531
16851539,851539
16851580,851580
16851590,851590
16851610,851610
16851621,851621
16851629,851629
16851631,851631
16851632,851632
16851633,851633
16851640,851640
16851650,851650
16851660,851660
16851671,851671
16851672,851672
16851679,851679
16851680,851680
16851690,851690
16851710,851710
16851720,851720
16851730,851730
16851740,851740
16851781,851781
16851782,851782
16851790,851790
16851810,851810
16851821,851821
16851822,851822
16851829,851829
16851830,851830
16851840,851840
16851850,851850
16851890,851890
16851910,851910
16851921,851921
16851929,851929
16851931,851931
16851939,851939
16851940,851940
16851991,851991
16851999,851999
16852010,852010
16852020,852020
16852031,852031
16852039,852039
16852090,852090
16852110,852110
16852190,852190
16852210,852210
16852290,852290
16852311,852311
16852312,852312
16852313,852313
16852320,852320
16852390,852390
16852410,852410
16852421,852421
16852422,852422
16852423,852423
16852490,852490
16852510,852510
16852520,852520
16852530,852530
16852610,852610
16852691,852691
16852692,852692
16852711,852711
16852719,852719
16852721,852721
16852729,852729
16852731,852731
16852732,852732
16852739,852739
16852790,852790
16852810,852810
16852820,852820
16852910,852910
16852990,852990
16853010,853010
16853080,853080
16853090,853090
16853110,853110
16853120,853120
16853180,853180
16853190,853190
16853210,853210
16853221,853221
16853222,853222
16853223,853223
16853224,853224
16853225,853225
16853229,853229
16853230,853230
16853290,853290
16853310,853310
16853321,853321
16853329,853329
16853331,853331
16853339,853339
16853340,853340
16853390,853390
16853400,853400
16853510,853510
16853521,853521
16853529,853529
16853530,853530
16853540,853540
16853590,853590
16853610,853610
16853620,853620
16853630,853630
16853641,853641
16853649,853649
16853650,853650
16853661,853661
16853669,853669
16853690,853690
16853710,853710
16853720,853720
16853810,853810
16853890,853890
16853910,853910
16853921,853921
16853922,853922
16853929,853929
16853931,853931
16853939,853939
16853940,853940
16853990,853990
16854011,854011
16854012,854012
16854020,854020
16854030,854030
16854041,854041
16854042,854042
16854049,854049
16854081,854081
16854089,854089
16854091,854091
16854099,854099
16854110,854110
16854121,854121
16854129,854129
16854130,854130
16854140,854140
16854150,854150
16854160,854160
16854190,854190
16854211,854211
16854219,854219
16854220,854220
16854280,854280
16854290,854290
16854310,854310
16854320,854320
16854330,854330
16854380,854380
16854390,854390
16854411,854411
16854419,854419
16854420,854420
16854430,854430
16854441,854441
16854449,854449
16854451,854451
16854459,854459
16854460,854460
16854470,854470
16854511,854511
16854519,854519
16854520,854520
16854590,854590
16854610,854610
16854620,854620
16854690,854690
16854710,854710
16854720,854720
16854790,854790
16854800,854800
17860110,860110
17860120,860120
17860210,860210
17860290,860290
17860310,860310
17860390,860390
17860400,860400
17860500,860500
17860610,860610
17860620,860620
17860630,860630
17860691,860691
17860692,860692
17860699,860699
17860711,860711
17860712,860712
17860719,860719
17860721,860721
17860729,860729
17860730,860730
17860791,860791
17860799,860799
17860800,860800
17860900,860900
17870110,870110
17870120,870120
17870130,870130
17870190,870190
17870210,870210
17870290,870290
17870310,870310
17870321,870321
17870322,870322
17870323,870323
17870324,870324
17870331,870331
17870332,870332
17870333,870333
17870390,870390
17870410,870410
17870421,870421
17870422,870422
17870423,870423
17870431,870431
17870432,870432
17870490,870490
17870510,870510
17870520,870520
17870530,870530
17870540,870540
17870590,870590
17870600,870600
17870710,870710
17870790,870790
17870810,870810
17870821,870821
17870829,870829
17870831,870831
17870839,870839
17870840,870840
17870850,870850
17870860,870860
17870870,870870
17870880,870880
17870891,870891
17870892,870892
17870893,870893
17870894,870894
17870899,870899
17870911,870911
17870919,870919
17870990,870990
17871000,871000
17871110,871110
17871120,871120
17871130,871130
17871140,871140
17871150,871150
17871190,871190
17871200,871200
17871310,871310
17871390,871390
17871411,871411
17871419,871419
17871420,871420
17871491,871491
17871492,871492
17871493,871493
17871494,871494
17871495,871495
17871496,871496
17871499,871499
17871500,871500
17871610,871610
17871620,871620
17871631,871631
17871639,871639
17871640,871640
17871680,871680
17871690,871690
17880110,880110
17880190,880190
17880211,880211
17880212,880212
17880220,880220
17880230,880230
17880240,880240
17880250,880250
17880310,880310
17880320,880320
17880330,880330
17880390,880390
17880400,880400
17880510,880510
17880520,880520
17890110,890110
17890120,890120
17890130,890130
17890190,890190
17890200,890200
17890310,890310
17890391,890391
17890392,890392
17890399,890399
17890400,890400
17890510,890510
17890520,890520
17890590,890590
17890600,890600
17890710,890710
17890790,890790
17890800,890800
18900110,900110
18900120,900120
18900130,900130
18900140,900140
18900150,900150
18900190,900190
18900211,900211
18900219,900219
18900220,900220
18900290,900290
18900311,900311
18900319,900319
18900390,900390
18900410,900410
18900490,900490
18900510,900510
18900580,900580
18900590,900590
18900610,900610
18900620,900620
18900630,900630
18900640,900640
18900651,900651
18900652,900652
18900653,900653
18900659,900659
18900661,900661
18900662,900662
18900669,900669
18900691,900691
18900699,900699
18900711,900711
18900719,900719
18900721,900721
18900729,900729
18900791,900791
18900792,900792
18900810,900810
18900820,900820
18900830,900830
18900840,900840
18900890,900890
18900911,900911
18900912,900912
18900921,900921
18900922,900922
18900930,900930
18900990,900990
18901010,901010
18901020,901020
18901030,901030
18901090,901090
18901110,901110
18901120,901120
18901180,901180
18901190,901190
18901210,901210
18901290,901290
18901310,901310
18901320,901320
18901380,901380
18901390,901390
18901410,901410
18901420,901420
18901480,901480
18901490,901490
18901510,901510
18901520,901520
18901530,901530
18901540,901540
18901580,901580
18901590,901590
18901600,901600
18901710,901710
18901720,901720
18901730,901730
18901780,901780
18901790,901790
18901811,901811
18901819,901819
18901820,901820
18901831,901831
18901832,901832
18901839,901839
18901841,901841
18901849,901849
18901850,901850
18901890,901890
18901910,901910
18901920,901920
18902000,902000
18902111,902111
18902119,902119
18902121,902121
18902129,902129
18902130,902130
18902140,902140
18902150,902150
18902190,902190
18902211,902211
18902219,902219
18902221,902221
18902229,902229
18902230,902230
18902290,902290
18902300,902300
18902410,902410
18902480,902480
18902490,902490
18902511,902511
18902519,902519
18902520,902520
18902580,902580
18902590,902590
18902610,902610
18902620,902620
18902680,902680
18902690,902690
18902710,902710
18902720,902720
18902730,902730
18902740,902740
18902750,902750
18902780,902780
18902790,902790
18902810,902810
18902820,902820
18902830,902830
18902890,902890
18902910,902910
18902920,902920
18902990,902990
18903010,903010
18903020,903020
18903031,903031
18903039,903039
18903040,903040
18903081,903081
18903089,903089
18903090,903090
18903110,903110
18903120,903120
18903130,903130
18903140,903140
18903180,903180
18903190,903190
18903210,903210
18903220,903220
18903281,903281
18903289,903289
18903290,903290
18903300,903300
18910111,910111
18910112,910112
18910119,910119
18910121,910121
18910129,910129
18910191,910191
18910199,910199
18910211,910211
18910212,910212
18910219,910219
18910221,910221
18910229,910229
18910291,910291
18910299,910299
18910310,910310
18910390,910390
18910400,910400
18910511,910511
18910519,910519
18910521,910521
18910529,910529
18910591,910591
18910599,910599
18910610,910610
18910620,910620
18910690,910690
18910700,910700
18910811,910811
18910812,910812
18910819,910819
18910820,910820
18910891,910891
18910899,910899
18910911,910911
18910919,910919
18910990,910990
18911011,911011
18911012,911012
18911019,911019
18911090,911090
18911110,911110
18911120,911120
18911180,911180
18911190,911190
18911210,911210
18911280,911280
18911290,911290
18911310,911310
18911320,911320
18911390,911390
18911410,911410
18911420,911420
18911430,911430
18911440,911440
18911490,911490
18920110,920110
18920120,920120
18920190,920190
18920210,920210
18920290,920290
18920300,920300
18920410,920410
18920420,920420
18920510,920510
18920590,920590
18920600,920600
18920710,920710
18920790,920790
18920810,920810
18920890,920890
18920910,920910
18920920,920920
18920930,920930
18920991,920991
18920992,920992
18920993,920993
18920994,920994
18920999,920999
19930100,930100
19930200,930200
19930310,930310
19930320,930320
19930330,930330
19930390,930390
19930400,930400
19930510,930510
19930521,930521
19930529,930529
19930590,930590
19930610,930610
19930621,930621
19930629,930629
19930630,930630
19930690,930690
19930700,930700
20940110,940110
20940120,940120
20940130,940130
20940140,940140
20940150,940150
20940161,940161
20940169,940169
20940171,940171
20940179,940179
20940180,940180
20940190,940190
20940210,940210
20940290,940290
20940310,940310
20940320,940320
20940330,940330
20940340,940340
20940350,940350
20940360,940360
20940370,940370
20940380,940380
20940390,940390
20940410,940410
20940421,940421
20940429,940429
20940430,940430
20940490,940490
20940510,940510
20940520,940520
20940530,940530
20940540,940540
20940550,940550
20940560,940560
20940591,940591
20940592,940592
20940599,940599
20940600,940600
20950100,950100
20950210,950210
20950291,950291
20950299,950299
20950310,950310
20950320,950320
20950330,950330
20950341,950341
20950349,950349
20950350,950350
20950360,950360
20950370,950370
20950380,950380
20950390,950390
20950410,950410
20950420,950420
20950430,950430
20950440,950440
20950490,950490
20950510,950510
20950590,950590
20950611,950611
20950612,950612
20950619,950619
20950621,950621
20950629,950629
20950631,950631
20950632,950632
20950639,950639
20950640,950640
20950651,950651
20950659,950659
20950661,950661
20950662,950662
20950669,950669
20950670,950670
20950691,950691
20950699,950699
20950710,950710
20950720,950720
20950730,950730
20950790,950790
20950800,950800
20960110,960110
20960190,960190
20960200,960200
20960310,960310
20960321,960321
20960329,960329
20960330,960330
20960340,960340
20960350,960350
20960390,960390
20960400,960400
20960500,960500
20960610,960610
20960621,960621
20960622,960622
20960629,960629
20960630,960630
20960711,960711
20960719,960719
20960720,960720
20960810,960810
20960820,960820
20960831,960831
20960839,960839
20960840,960840
20960850,960850
20960860,960860
20960891,960891
20960899,960899
20960910,960910
20960920,960920
20960990,960990
20961000,961000
20961100,961100
20961210,961210
20961220,961220
20961310,961310
20961320,961320
20961330,961330
20961380,961380
20961390,961390
20961410,961410
20961420,961420
20961490,961490
20961511,961511
20961519,961519
20961590,961590
20961610,961610
20961620,961620
20961700,961700
20961800,961800
21970110,970110
21970190,970190
21970200,970200
21970300,970300
21970400,970400
21970500,970500
21970600,970600
22999999,999999
"229999AA","9999AA"
